"","shape1F","shape2F","shape1E","shape2E","p0","p1","pF","pE","cF","cE","NEnrolledPts","EffStoppingBound","FutStoppingBound"
"2677",0.3,0.7,0.001,0.001,0.1,0.8,0.8,0.1,0.01,0.96,75,51,13
"2678",0.3,0.7,0.001,0.001,0.1,0.8,0.8,0.1,0.01,0.96,76,52,13
"2679",0.3,0.7,0.001,0.001,0.1,0.8,0.8,0.1,0.01,0.96,77,53,13
"2680",0.3,0.7,0.001,0.001,0.1,0.8,0.8,0.1,0.01,0.96,78,53,14
"2681",0.3,0.7,0.001,0.001,0.1,0.8,0.8,0.1,0.01,0.96,79,54,14
"2682",0.3,0.7,0.001,0.001,0.1,0.8,0.8,0.1,0.01,0.96,80,55,14
"2683",0.3,0.7,0.001,0.001,0.1,0.8,0.8,0.1,0.01,0.96,81,56,14
"2684",0.3,0.7,0.001,0.001,0.1,0.8,0.8,0.1,0.01,0.96,82,56,14
"2685",0.3,0.7,0.001,0.001,0.1,0.8,0.8,0.1,0.01,0.96,83,57,14
"2686",0.3,0.7,0.001,0.001,0.1,0.8,0.8,0.1,0.01,0.96,84,58,14
"2687",0.3,0.7,0.001,0.001,0.1,0.8,0.8,0.1,0.01,0.96,85,59,14
"2688",0.3,0.7,0.001,0.001,0.1,0.8,0.8,0.1,0.01,0.96,86,59,15
"2689",0.3,0.7,0.001,0.001,0.1,0.8,0.8,0.1,0.01,0.96,87,60,15
"2690",0.3,0.7,0.001,0.001,0.1,0.8,0.8,0.1,0.01,0.96,88,61,15
"2691",0.3,0.7,0.001,0.001,0.1,0.8,0.8,0.1,0.01,0.96,89,62,15
"2692",0.3,0.7,0.001,0.001,0.1,0.8,0.8,0.1,0.01,0.96,90,62,15
"2693",0.3,0.7,0.001,0.001,0.1,0.8,0.8,0.1,0.01,0.96,91,63,15
"2694",0.3,0.7,0.001,0.001,0.1,0.8,0.8,0.1,0.01,0.96,92,64,15
"2695",0.3,0.7,0.001,0.001,0.1,0.8,0.8,0.1,0.01,0.96,93,65,15
"2696",0.3,0.7,0.001,0.001,0.1,0.8,0.8,0.1,0.01,0.96,94,65,16
"2697",0.3,0.7,0.001,0.001,0.1,0.8,0.8,0.1,0.01,0.96,95,66,16
"2698",0.3,0.7,0.001,0.001,0.1,0.8,0.8,0.1,0.01,0.96,96,67,16
"2699",0.3,0.7,0.001,0.001,0.1,0.8,0.8,0.1,0.01,0.96,97,68,16
"2700",0.3,0.7,0.001,0.001,0.1,0.8,0.8,0.1,0.01,0.96,98,68,16
"2701",0.3,0.7,0.001,0.001,0.1,0.8,0.8,0.1,0.01,0.96,99,69,16
"2702",0.3,0.7,0.001,0.001,0.1,0.8,0.8,0.1,0.01,0.96,100,70,16
"2703",0.3,0.7,0.001,0.001,0.1,0.8,0.8,0.1,0.01,0.97,1,-1,1
"2704",0.3,0.7,0.001,0.001,0.1,0.8,0.8,0.1,0.01,0.97,2,0,2
"2705",0.3,0.7,0.001,0.001,0.1,0.8,0.8,0.1,0.01,0.97,3,0,2
"2706",0.3,0.7,0.001,0.001,0.1,0.8,0.8,0.1,0.01,0.97,4,1,2
"2707",0.3,0.7,0.001,0.001,0.1,0.8,0.8,0.1,0.01,0.97,5,1,3
"2708",0.3,0.7,0.001,0.001,0.1,0.8,0.8,0.1,0.01,0.97,6,2,3
"2709",0.3,0.7,0.001,0.001,0.1,0.8,0.8,0.1,0.01,0.97,7,3,3
"2710",0.3,0.7,0.001,0.001,0.1,0.8,0.8,0.1,0.01,0.97,8,3,3
"2711",0.3,0.7,0.001,0.001,0.1,0.8,0.8,0.1,0.01,0.97,9,4,4
"2712",0.3,0.7,0.001,0.001,0.1,0.8,0.8,0.1,0.01,0.97,10,4,4
"2713",0.3,0.7,0.001,0.001,0.1,0.8,0.8,0.1,0.01,0.97,11,5,4
"2714",0.3,0.7,0.001,0.001,0.1,0.8,0.8,0.1,0.01,0.97,12,6,4
"2715",0.3,0.7,0.001,0.001,0.1,0.8,0.8,0.1,0.01,0.97,13,6,4
"2716",0.3,0.7,0.001,0.001,0.1,0.8,0.8,0.1,0.01,0.97,14,7,5
"2717",0.3,0.7,0.001,0.001,0.1,0.8,0.8,0.1,0.01,0.97,15,8,5
"2718",0.3,0.7,0.001,0.001,0.1,0.8,0.8,0.1,0.01,0.97,16,8,5
"2719",0.3,0.7,0.001,0.001,0.1,0.8,0.8,0.1,0.01,0.97,17,9,5
"2720",0.3,0.7,0.001,0.001,0.1,0.8,0.8,0.1,0.01,0.97,18,10,5
"2721",0.3,0.7,0.001,0.001,0.1,0.8,0.8,0.1,0.01,0.97,19,11,5
"2722",0.3,0.7,0.001,0.001,0.1,0.8,0.8,0.1,0.01,0.97,20,11,6
"2723",0.3,0.7,0.001,0.001,0.1,0.8,0.8,0.1,0.01,0.97,21,12,6
"2724",0.3,0.7,0.001,0.001,0.1,0.8,0.8,0.1,0.01,0.97,22,13,6
"2725",0.3,0.7,0.001,0.001,0.1,0.8,0.8,0.1,0.01,0.97,23,13,6
"2726",0.3,0.7,0.001,0.001,0.1,0.8,0.8,0.1,0.01,0.97,24,14,6
"2727",0.3,0.7,0.001,0.001,0.1,0.8,0.8,0.1,0.01,0.97,25,15,6
"2728",0.3,0.7,0.001,0.001,0.1,0.8,0.8,0.1,0.01,0.97,26,15,7
"2729",0.3,0.7,0.001,0.001,0.1,0.8,0.8,0.1,0.01,0.97,27,16,7
"2730",0.3,0.7,0.001,0.001,0.1,0.8,0.8,0.1,0.01,0.97,28,17,7
"2731",0.3,0.7,0.001,0.001,0.1,0.8,0.8,0.1,0.01,0.97,29,18,7
"2732",0.3,0.7,0.001,0.001,0.1,0.8,0.8,0.1,0.01,0.97,30,18,7
"2733",0.3,0.7,0.001,0.001,0.1,0.8,0.8,0.1,0.01,0.97,31,19,7
"2734",0.3,0.7,0.001,0.001,0.1,0.8,0.8,0.1,0.01,0.97,32,20,8
"2735",0.3,0.7,0.001,0.001,0.1,0.8,0.8,0.1,0.01,0.97,33,20,8
"2736",0.3,0.7,0.001,0.001,0.1,0.8,0.8,0.1,0.01,0.97,34,21,8
"2737",0.3,0.7,0.001,0.001,0.1,0.8,0.8,0.1,0.01,0.97,35,22,8
"2738",0.3,0.7,0.001,0.001,0.1,0.8,0.8,0.1,0.01,0.97,36,23,8
"2739",0.3,0.7,0.001,0.001,0.1,0.8,0.8,0.1,0.01,0.97,37,23,8
"2740",0.3,0.7,0.001,0.001,0.1,0.8,0.8,0.1,0.01,0.97,38,24,8
"2741",0.3,0.7,0.001,0.001,0.1,0.8,0.8,0.1,0.01,0.97,39,25,9
"2742",0.3,0.7,0.001,0.001,0.1,0.8,0.8,0.1,0.01,0.97,40,25,9
"2743",0.3,0.7,0.001,0.001,0.1,0.8,0.8,0.1,0.01,0.97,41,26,9
"2744",0.3,0.7,0.001,0.001,0.1,0.8,0.8,0.1,0.01,0.97,42,27,9
"2745",0.3,0.7,0.001,0.001,0.1,0.8,0.8,0.1,0.01,0.97,43,28,9
"2746",0.3,0.7,0.001,0.001,0.1,0.8,0.8,0.1,0.01,0.97,44,28,9
"2747",0.3,0.7,0.001,0.001,0.1,0.8,0.8,0.1,0.01,0.97,45,29,9
"2748",0.3,0.7,0.001,0.001,0.1,0.8,0.8,0.1,0.01,0.97,46,30,10
"2749",0.3,0.7,0.001,0.001,0.1,0.8,0.8,0.1,0.01,0.97,47,31,10
"2750",0.3,0.7,0.001,0.001,0.1,0.8,0.8,0.1,0.01,0.97,48,31,10
"2751",0.3,0.7,0.001,0.001,0.1,0.8,0.8,0.1,0.01,0.97,49,32,10
"2752",0.3,0.7,0.001,0.001,0.1,0.8,0.8,0.1,0.01,0.97,50,33,10
"2753",0.3,0.7,0.001,0.001,0.1,0.8,0.8,0.1,0.01,0.97,51,33,10
"2754",0.3,0.7,0.001,0.001,0.1,0.8,0.8,0.1,0.01,0.97,52,34,10
"2755",0.3,0.7,0.001,0.001,0.1,0.8,0.8,0.1,0.01,0.97,53,35,11
"2756",0.3,0.7,0.001,0.001,0.1,0.8,0.8,0.1,0.01,0.97,54,36,11
"2757",0.3,0.7,0.001,0.001,0.1,0.8,0.8,0.1,0.01,0.97,55,36,11
"2758",0.3,0.7,0.001,0.001,0.1,0.8,0.8,0.1,0.01,0.97,56,37,11
"2759",0.3,0.7,0.001,0.001,0.1,0.8,0.8,0.1,0.01,0.97,57,38,11
"2760",0.3,0.7,0.001,0.001,0.1,0.8,0.8,0.1,0.01,0.97,58,39,11
"2761",0.3,0.7,0.001,0.001,0.1,0.8,0.8,0.1,0.01,0.97,59,39,11
"2762",0.3,0.7,0.001,0.001,0.1,0.8,0.8,0.1,0.01,0.97,60,40,12
"2763",0.3,0.7,0.001,0.001,0.1,0.8,0.8,0.1,0.01,0.97,61,41,12
"2764",0.3,0.7,0.001,0.001,0.1,0.8,0.8,0.1,0.01,0.97,62,42,12
"2765",0.3,0.7,0.001,0.001,0.1,0.8,0.8,0.1,0.01,0.97,63,42,12
"2766",0.3,0.7,0.001,0.001,0.1,0.8,0.8,0.1,0.01,0.97,64,43,12
"2767",0.3,0.7,0.001,0.001,0.1,0.8,0.8,0.1,0.01,0.97,65,44,12
"2768",0.3,0.7,0.001,0.001,0.1,0.8,0.8,0.1,0.01,0.97,66,45,12
"2769",0.3,0.7,0.001,0.001,0.1,0.8,0.8,0.1,0.01,0.97,67,45,12
"2770",0.3,0.7,0.001,0.001,0.1,0.8,0.8,0.1,0.01,0.97,68,46,13
"2771",0.3,0.7,0.001,0.001,0.1,0.8,0.8,0.1,0.01,0.97,69,47,13
"2772",0.3,0.7,0.001,0.001,0.1,0.8,0.8,0.1,0.01,0.97,70,48,13
"2773",0.3,0.7,0.001,0.001,0.1,0.8,0.8,0.1,0.01,0.97,71,48,13
"2774",0.3,0.7,0.001,0.001,0.1,0.8,0.8,0.1,0.01,0.97,72,49,13
"2775",0.3,0.7,0.001,0.001,0.1,0.8,0.8,0.1,0.01,0.97,73,50,13
"2776",0.3,0.7,0.001,0.001,0.1,0.8,0.8,0.1,0.01,0.97,74,51,13
"2777",0.3,0.7,0.001,0.001,0.1,0.8,0.8,0.1,0.01,0.97,75,51,14
"2778",0.3,0.7,0.001,0.001,0.1,0.8,0.8,0.1,0.01,0.97,76,52,14
"2779",0.3,0.7,0.001,0.001,0.1,0.8,0.8,0.1,0.01,0.97,77,53,14
"2780",0.3,0.7,0.001,0.001,0.1,0.8,0.8,0.1,0.01,0.97,78,53,14
"2781",0.3,0.7,0.001,0.001,0.1,0.8,0.8,0.1,0.01,0.97,79,54,14
"2782",0.3,0.7,0.001,0.001,0.1,0.8,0.8,0.1,0.01,0.97,80,55,14
"2783",0.3,0.7,0.001,0.001,0.1,0.8,0.8,0.1,0.01,0.97,81,56,14
"2784",0.3,0.7,0.001,0.001,0.1,0.8,0.8,0.1,0.01,0.97,82,56,14
"2785",0.3,0.7,0.001,0.001,0.1,0.8,0.8,0.1,0.01,0.97,83,57,15
"2786",0.3,0.7,0.001,0.001,0.1,0.8,0.8,0.1,0.01,0.97,84,58,15
"2787",0.3,0.7,0.001,0.001,0.1,0.8,0.8,0.1,0.01,0.97,85,59,15
"2788",0.3,0.7,0.001,0.001,0.1,0.8,0.8,0.1,0.01,0.97,86,59,15
"2789",0.3,0.7,0.001,0.001,0.1,0.8,0.8,0.1,0.01,0.97,87,60,15
"2790",0.3,0.7,0.001,0.001,0.1,0.8,0.8,0.1,0.01,0.97,88,61,15
"2791",0.3,0.7,0.001,0.001,0.1,0.8,0.8,0.1,0.01,0.97,89,62,15
"2792",0.3,0.7,0.001,0.001,0.1,0.8,0.8,0.1,0.01,0.97,90,62,16
"2793",0.3,0.7,0.001,0.001,0.1,0.8,0.8,0.1,0.01,0.97,91,63,16
"2794",0.3,0.7,0.001,0.001,0.1,0.8,0.8,0.1,0.01,0.97,92,64,16
"2795",0.3,0.7,0.001,0.001,0.1,0.8,0.8,0.1,0.01,0.97,93,65,16
"2796",0.3,0.7,0.001,0.001,0.1,0.8,0.8,0.1,0.01,0.97,94,65,16
"2797",0.3,0.7,0.001,0.001,0.1,0.8,0.8,0.1,0.01,0.97,95,66,16
"2798",0.3,0.7,0.001,0.001,0.1,0.8,0.8,0.1,0.01,0.97,96,67,16
"2799",0.3,0.7,0.001,0.001,0.1,0.8,0.8,0.1,0.01,0.97,97,68,16
"2800",0.3,0.7,0.001,0.001,0.1,0.8,0.8,0.1,0.01,0.97,98,68,17
"2801",0.3,0.7,0.001,0.001,0.1,0.8,0.8,0.1,0.01,0.97,99,69,17
"2802",0.3,0.7,0.001,0.001,0.1,0.8,0.8,0.1,0.01,0.97,100,70,17
"2803",0.3,0.7,0.001,0.001,0.1,0.8,0.8,0.1,0.01,0.98,1,-1,1
"2804",0.3,0.7,0.001,0.001,0.1,0.8,0.8,0.1,0.01,0.98,2,0,2
"2805",0.3,0.7,0.001,0.001,0.1,0.8,0.8,0.1,0.01,0.98,3,0,2
"2806",0.3,0.7,0.001,0.001,0.1,0.8,0.8,0.1,0.01,0.98,4,1,3
"2807",0.3,0.7,0.001,0.001,0.1,0.8,0.8,0.1,0.01,0.98,5,1,3
"2808",0.3,0.7,0.001,0.001,0.1,0.8,0.8,0.1,0.01,0.98,6,2,3
"2809",0.3,0.7,0.001,0.001,0.1,0.8,0.8,0.1,0.01,0.98,7,3,3
"2810",0.3,0.7,0.001,0.001,0.1,0.8,0.8,0.1,0.01,0.98,8,3,4
"2811",0.3,0.7,0.001,0.001,0.1,0.8,0.8,0.1,0.01,0.98,9,4,4
"2812",0.3,0.7,0.001,0.001,0.1,0.8,0.8,0.1,0.01,0.98,10,4,4
"2813",0.3,0.7,0.001,0.001,0.1,0.8,0.8,0.1,0.01,0.98,11,5,4
"2814",0.3,0.7,0.001,0.001,0.1,0.8,0.8,0.1,0.01,0.98,12,6,4
"2815",0.3,0.7,0.001,0.001,0.1,0.8,0.8,0.1,0.01,0.98,13,6,5
"2816",0.3,0.7,0.001,0.001,0.1,0.8,0.8,0.1,0.01,0.98,14,7,5
"2817",0.3,0.7,0.001,0.001,0.1,0.8,0.8,0.1,0.01,0.98,15,8,5
"2818",0.3,0.7,0.001,0.001,0.1,0.8,0.8,0.1,0.01,0.98,16,8,5
"2819",0.3,0.7,0.001,0.001,0.1,0.8,0.8,0.1,0.01,0.98,17,9,5
"2820",0.3,0.7,0.001,0.001,0.1,0.8,0.8,0.1,0.01,0.98,18,10,6
"2821",0.3,0.7,0.001,0.001,0.1,0.8,0.8,0.1,0.01,0.98,19,11,6
"2822",0.3,0.7,0.001,0.001,0.1,0.8,0.8,0.1,0.01,0.98,20,11,6
"2823",0.3,0.7,0.001,0.001,0.1,0.8,0.8,0.1,0.01,0.98,21,12,6
"2824",0.3,0.7,0.001,0.001,0.1,0.8,0.8,0.1,0.01,0.98,22,13,6
"2825",0.3,0.7,0.001,0.001,0.1,0.8,0.8,0.1,0.01,0.98,23,13,6
"2826",0.3,0.7,0.001,0.001,0.1,0.8,0.8,0.1,0.01,0.98,24,14,7
"2827",0.3,0.7,0.001,0.001,0.1,0.8,0.8,0.1,0.01,0.98,25,15,7
"2828",0.3,0.7,0.001,0.001,0.1,0.8,0.8,0.1,0.01,0.98,26,15,7
"2829",0.3,0.7,0.001,0.001,0.1,0.8,0.8,0.1,0.01,0.98,27,16,7
"2830",0.3,0.7,0.001,0.001,0.1,0.8,0.8,0.1,0.01,0.98,28,17,7
"2831",0.3,0.7,0.001,0.001,0.1,0.8,0.8,0.1,0.01,0.98,29,18,7
"2832",0.3,0.7,0.001,0.001,0.1,0.8,0.8,0.1,0.01,0.98,30,18,8
"2833",0.3,0.7,0.001,0.001,0.1,0.8,0.8,0.1,0.01,0.98,31,19,8
"2834",0.3,0.7,0.001,0.001,0.1,0.8,0.8,0.1,0.01,0.98,32,20,8
"2835",0.3,0.7,0.001,0.001,0.1,0.8,0.8,0.1,0.01,0.98,33,20,8
"2836",0.3,0.7,0.001,0.001,0.1,0.8,0.8,0.1,0.01,0.98,34,21,8
"2837",0.3,0.7,0.001,0.001,0.1,0.8,0.8,0.1,0.01,0.98,35,22,8
"2838",0.3,0.7,0.001,0.001,0.1,0.8,0.8,0.1,0.01,0.98,36,23,8
"2839",0.3,0.7,0.001,0.001,0.1,0.8,0.8,0.1,0.01,0.98,37,23,9
"2840",0.3,0.7,0.001,0.001,0.1,0.8,0.8,0.1,0.01,0.98,38,24,9
"2841",0.3,0.7,0.001,0.001,0.1,0.8,0.8,0.1,0.01,0.98,39,25,9
"2842",0.3,0.7,0.001,0.001,0.1,0.8,0.8,0.1,0.01,0.98,40,25,9
"2843",0.3,0.7,0.001,0.001,0.1,0.8,0.8,0.1,0.01,0.98,41,26,9
"2844",0.3,0.7,0.001,0.001,0.1,0.8,0.8,0.1,0.01,0.98,42,27,9
"2845",0.3,0.7,0.001,0.001,0.1,0.8,0.8,0.1,0.01,0.98,43,28,10
"2846",0.3,0.7,0.001,0.001,0.1,0.8,0.8,0.1,0.01,0.98,44,28,10
"2847",0.3,0.7,0.001,0.001,0.1,0.8,0.8,0.1,0.01,0.98,45,29,10
"2848",0.3,0.7,0.001,0.001,0.1,0.8,0.8,0.1,0.01,0.98,46,30,10
"2849",0.3,0.7,0.001,0.001,0.1,0.8,0.8,0.1,0.01,0.98,47,31,10
"2850",0.3,0.7,0.001,0.001,0.1,0.8,0.8,0.1,0.01,0.98,48,31,10
"2851",0.3,0.7,0.001,0.001,0.1,0.8,0.8,0.1,0.01,0.98,49,32,10
"2852",0.3,0.7,0.001,0.001,0.1,0.8,0.8,0.1,0.01,0.98,50,33,11
"2853",0.3,0.7,0.001,0.001,0.1,0.8,0.8,0.1,0.01,0.98,51,33,11
"2854",0.3,0.7,0.001,0.001,0.1,0.8,0.8,0.1,0.01,0.98,52,34,11
"2855",0.3,0.7,0.001,0.001,0.1,0.8,0.8,0.1,0.01,0.98,53,35,11
"2856",0.3,0.7,0.001,0.001,0.1,0.8,0.8,0.1,0.01,0.98,54,36,11
"2857",0.3,0.7,0.001,0.001,0.1,0.8,0.8,0.1,0.01,0.98,55,36,11
"2858",0.3,0.7,0.001,0.001,0.1,0.8,0.8,0.1,0.01,0.98,56,37,11
"2859",0.3,0.7,0.001,0.001,0.1,0.8,0.8,0.1,0.01,0.98,57,38,12
"2860",0.3,0.7,0.001,0.001,0.1,0.8,0.8,0.1,0.01,0.98,58,39,12
"2861",0.3,0.7,0.001,0.001,0.1,0.8,0.8,0.1,0.01,0.98,59,39,12
"2862",0.3,0.7,0.001,0.001,0.1,0.8,0.8,0.1,0.01,0.98,60,40,12
"2863",0.3,0.7,0.001,0.001,0.1,0.8,0.8,0.1,0.01,0.98,61,41,12
"2864",0.3,0.7,0.001,0.001,0.1,0.8,0.8,0.1,0.01,0.98,62,42,12
"2865",0.3,0.7,0.001,0.001,0.1,0.8,0.8,0.1,0.01,0.98,63,42,12
"2866",0.3,0.7,0.001,0.001,0.1,0.8,0.8,0.1,0.01,0.98,64,43,13
"2867",0.3,0.7,0.001,0.001,0.1,0.8,0.8,0.1,0.01,0.98,65,44,13
"2868",0.3,0.7,0.001,0.001,0.1,0.8,0.8,0.1,0.01,0.98,66,45,13
"2869",0.3,0.7,0.001,0.001,0.1,0.8,0.8,0.1,0.01,0.98,67,45,13
"2870",0.3,0.7,0.001,0.001,0.1,0.8,0.8,0.1,0.01,0.98,68,46,13
"2871",0.3,0.7,0.001,0.001,0.1,0.8,0.8,0.1,0.01,0.98,69,47,13
"2872",0.3,0.7,0.001,0.001,0.1,0.8,0.8,0.1,0.01,0.98,70,48,13
"2873",0.3,0.7,0.001,0.001,0.1,0.8,0.8,0.1,0.01,0.98,71,48,14
"2874",0.3,0.7,0.001,0.001,0.1,0.8,0.8,0.1,0.01,0.98,72,49,14
"2875",0.3,0.7,0.001,0.001,0.1,0.8,0.8,0.1,0.01,0.98,73,50,14
"2876",0.3,0.7,0.001,0.001,0.1,0.8,0.8,0.1,0.01,0.98,74,51,14
"2877",0.3,0.7,0.001,0.001,0.1,0.8,0.8,0.1,0.01,0.98,75,51,14
"2878",0.3,0.7,0.001,0.001,0.1,0.8,0.8,0.1,0.01,0.98,76,52,14
"2879",0.3,0.7,0.001,0.001,0.1,0.8,0.8,0.1,0.01,0.98,77,53,14
"2880",0.3,0.7,0.001,0.001,0.1,0.8,0.8,0.1,0.01,0.98,78,53,14
"2881",0.3,0.7,0.001,0.001,0.1,0.8,0.8,0.1,0.01,0.98,79,54,15
"2882",0.3,0.7,0.001,0.001,0.1,0.8,0.8,0.1,0.01,0.98,80,55,15
"2883",0.3,0.7,0.001,0.001,0.1,0.8,0.8,0.1,0.01,0.98,81,56,15
"2884",0.3,0.7,0.001,0.001,0.1,0.8,0.8,0.1,0.01,0.98,82,56,15
"2885",0.3,0.7,0.001,0.001,0.1,0.8,0.8,0.1,0.01,0.98,83,57,15
"2886",0.3,0.7,0.001,0.001,0.1,0.8,0.8,0.1,0.01,0.98,84,58,15
"2887",0.3,0.7,0.001,0.001,0.1,0.8,0.8,0.1,0.01,0.98,85,59,15
"2888",0.3,0.7,0.001,0.001,0.1,0.8,0.8,0.1,0.01,0.98,86,59,16
"2889",0.3,0.7,0.001,0.001,0.1,0.8,0.8,0.1,0.01,0.98,87,60,16
"2890",0.3,0.7,0.001,0.001,0.1,0.8,0.8,0.1,0.01,0.98,88,61,16
"2891",0.3,0.7,0.001,0.001,0.1,0.8,0.8,0.1,0.01,0.98,89,62,16
"2892",0.3,0.7,0.001,0.001,0.1,0.8,0.8,0.1,0.01,0.98,90,62,16
"2893",0.3,0.7,0.001,0.001,0.1,0.8,0.8,0.1,0.01,0.98,91,63,16
"2894",0.3,0.7,0.001,0.001,0.1,0.8,0.8,0.1,0.01,0.98,92,64,16
"2895",0.3,0.7,0.001,0.001,0.1,0.8,0.8,0.1,0.01,0.98,93,65,16
"2896",0.3,0.7,0.001,0.001,0.1,0.8,0.8,0.1,0.01,0.98,94,65,17
"2897",0.3,0.7,0.001,0.001,0.1,0.8,0.8,0.1,0.01,0.98,95,66,17
"2898",0.3,0.7,0.001,0.001,0.1,0.8,0.8,0.1,0.01,0.98,96,67,17
"2899",0.3,0.7,0.001,0.001,0.1,0.8,0.8,0.1,0.01,0.98,97,68,17
"2900",0.3,0.7,0.001,0.001,0.1,0.8,0.8,0.1,0.01,0.98,98,68,17
"2901",0.3,0.7,0.001,0.001,0.1,0.8,0.8,0.1,0.01,0.98,99,69,17
"2902",0.3,0.7,0.001,0.001,0.1,0.8,0.8,0.1,0.01,0.98,100,70,17
"2903",0.3,0.7,0.001,0.001,0.1,0.8,0.8,0.1,0.01,0.99,1,-1,1
"2904",0.3,0.7,0.001,0.001,0.1,0.8,0.8,0.1,0.01,0.99,2,0,2
"2905",0.3,0.7,0.001,0.001,0.1,0.8,0.8,0.1,0.01,0.99,3,0,2
"2906",0.3,0.7,0.001,0.001,0.1,0.8,0.8,0.1,0.01,0.99,4,1,3
"2907",0.3,0.7,0.001,0.001,0.1,0.8,0.8,0.1,0.01,0.99,5,1,3
"2908",0.3,0.7,0.001,0.001,0.1,0.8,0.8,0.1,0.01,0.99,6,2,3
"2909",0.3,0.7,0.001,0.001,0.1,0.8,0.8,0.1,0.01,0.99,7,3,4
"2910",0.3,0.7,0.001,0.001,0.1,0.8,0.8,0.1,0.01,0.99,8,3,4
"2911",0.3,0.7,0.001,0.001,0.1,0.8,0.8,0.1,0.01,0.99,9,4,4
"2912",0.3,0.7,0.001,0.001,0.1,0.8,0.8,0.1,0.01,0.99,10,4,4
"2913",0.3,0.7,0.001,0.001,0.1,0.8,0.8,0.1,0.01,0.99,11,5,5
"2914",0.3,0.7,0.001,0.001,0.1,0.8,0.8,0.1,0.01,0.99,12,6,5
"2915",0.3,0.7,0.001,0.001,0.1,0.8,0.8,0.1,0.01,0.99,13,6,5
"2916",0.3,0.7,0.001,0.001,0.1,0.8,0.8,0.1,0.01,0.99,14,7,5
"2917",0.3,0.7,0.001,0.001,0.1,0.8,0.8,0.1,0.01,0.99,15,8,5
"2918",0.3,0.7,0.001,0.001,0.1,0.8,0.8,0.1,0.01,0.99,16,8,6
"2919",0.3,0.7,0.001,0.001,0.1,0.8,0.8,0.1,0.01,0.99,17,9,6
"2920",0.3,0.7,0.001,0.001,0.1,0.8,0.8,0.1,0.01,0.99,18,10,6
"2921",0.3,0.7,0.001,0.001,0.1,0.8,0.8,0.1,0.01,0.99,19,11,6
"2922",0.3,0.7,0.001,0.001,0.1,0.8,0.8,0.1,0.01,0.99,20,11,6
"2923",0.3,0.7,0.001,0.001,0.1,0.8,0.8,0.1,0.01,0.99,21,12,7
"2924",0.3,0.7,0.001,0.001,0.1,0.8,0.8,0.1,0.01,0.99,22,13,7
"2925",0.3,0.7,0.001,0.001,0.1,0.8,0.8,0.1,0.01,0.99,23,13,7
"2926",0.3,0.7,0.001,0.001,0.1,0.8,0.8,0.1,0.01,0.99,24,14,7
"2927",0.3,0.7,0.001,0.001,0.1,0.8,0.8,0.1,0.01,0.99,25,15,7
"2928",0.3,0.7,0.001,0.001,0.1,0.8,0.8,0.1,0.01,0.99,26,15,7
"2929",0.3,0.7,0.001,0.001,0.1,0.8,0.8,0.1,0.01,0.99,27,16,8
"2930",0.3,0.7,0.001,0.001,0.1,0.8,0.8,0.1,0.01,0.99,28,17,8
"2931",0.3,0.7,0.001,0.001,0.1,0.8,0.8,0.1,0.01,0.99,29,18,8
"2932",0.3,0.7,0.001,0.001,0.1,0.8,0.8,0.1,0.01,0.99,30,18,8
"2933",0.3,0.7,0.001,0.001,0.1,0.8,0.8,0.1,0.01,0.99,31,19,8
"2934",0.3,0.7,0.001,0.001,0.1,0.8,0.8,0.1,0.01,0.99,32,20,8
"2935",0.3,0.7,0.001,0.001,0.1,0.8,0.8,0.1,0.01,0.99,33,20,9
"2936",0.3,0.7,0.001,0.001,0.1,0.8,0.8,0.1,0.01,0.99,34,21,9
"2937",0.3,0.7,0.001,0.001,0.1,0.8,0.8,0.1,0.01,0.99,35,22,9
"2938",0.3,0.7,0.001,0.001,0.1,0.8,0.8,0.1,0.01,0.99,36,23,9
"2939",0.3,0.7,0.001,0.001,0.1,0.8,0.8,0.1,0.01,0.99,37,23,9
"2940",0.3,0.7,0.001,0.001,0.1,0.8,0.8,0.1,0.01,0.99,38,24,9
"2941",0.3,0.7,0.001,0.001,0.1,0.8,0.8,0.1,0.01,0.99,39,25,10
"2942",0.3,0.7,0.001,0.001,0.1,0.8,0.8,0.1,0.01,0.99,40,25,10
"2943",0.3,0.7,0.001,0.001,0.1,0.8,0.8,0.1,0.01,0.99,41,26,10
"2944",0.3,0.7,0.001,0.001,0.1,0.8,0.8,0.1,0.01,0.99,42,27,10
"2945",0.3,0.7,0.001,0.001,0.1,0.8,0.8,0.1,0.01,0.99,43,28,10
"2946",0.3,0.7,0.001,0.001,0.1,0.8,0.8,0.1,0.01,0.99,44,28,10
"2947",0.3,0.7,0.001,0.001,0.1,0.8,0.8,0.1,0.01,0.99,45,29,11
"2948",0.3,0.7,0.001,0.001,0.1,0.8,0.8,0.1,0.01,0.99,46,30,11
"2949",0.3,0.7,0.001,0.001,0.1,0.8,0.8,0.1,0.01,0.99,47,31,11
"2950",0.3,0.7,0.001,0.001,0.1,0.8,0.8,0.1,0.01,0.99,48,31,11
"2951",0.3,0.7,0.001,0.001,0.1,0.8,0.8,0.1,0.01,0.99,49,32,11
"2952",0.3,0.7,0.001,0.001,0.1,0.8,0.8,0.1,0.01,0.99,50,33,11
"2953",0.3,0.7,0.001,0.001,0.1,0.8,0.8,0.1,0.01,0.99,51,33,11
"2954",0.3,0.7,0.001,0.001,0.1,0.8,0.8,0.1,0.01,0.99,52,34,12
